Actual_ACCIDENT_COUNT,LSTM_ACCIDENT_COUNT
227.99999497830868,230.45884278416634
203.99999860674143,233.31920164823532
257.0000068247318,235.9856497347355
275.0000021159649,256.7775086760521
227.99999497830868,249.2957580089569
224.99999841302633,232.15408343076706
207.00000312179327,246.53496205806732
251.99999929964542,241.44065436720848
236.9999926239252,244.1877131164074
248.99999478459358,248.99999478459358
258.9999939352274,266.94475507736206
207.99999667704105,259.2135406434536
174.00000115484,241.19370272755623
222.000001847744,243.95774218440056
245.00000466406345,238.2168638408184
186.00000331550837,244.54615232348442
236.9999926239252,245.82895892858505
242.0000001490116,264.3260692059994
232.0000009983778,251.9887265264988
191.00000289082527,237.35987868905067
190.000001385808,240.9577535688877
249.99999628961086,239.14126303792
228.99999648332596,248.26063442230225
206.000001616776,253.16446563601494
214.99999926239252,265.19561499357224
175.00000265985727,251.19117385149002
193.99999945610762,223.7336875796318
143.9999997280538,229.7618069946766
