CRASH DATE,ACCIDENT_COUNT,TOTAL_INJURIES
2021-04-14,295,137.0
2021-04-15,270,115.0
2021-04-16,298,127.0
2021-04-17,265,112.0
2021-04-18,258,157.0
2021-04-19,320,142.0
2021-04-20,313,168.0
2021-04-21,283,136.0
2021-04-22,252,97.0
2021-04-23,357,124.0
2021-04-24,301,132.0
2021-04-25,273,172.0
2021-04-26,300,152.0
2021-04-27,273,101.0
2021-04-28,380,200.0
2021-04-29,324,141.0
2021-04-30,331,144.0
2021-05-01,318,174.0
2021-05-02,330,216.0
2021-05-03,316,186.0
2021-05-04,345,166.0
2021-05-05,339,143.0
2021-05-06,339,154.0
2021-05-07,319,139.0
2021-05-08,305,149.0
2021-05-09,266,133.0
2021-05-10,279,121.0
2021-05-11,326,181.0
2021-05-12,330,153.0
2021-05-13,318,158.0
2021-05-14,411,217.0
2021-05-15,321,171.0
2021-05-16,337,144.0
2021-05-17,320,139.0
2021-05-18,374,183.0
2021-05-19,347,168.0
2021-05-20,385,168.0
2021-05-21,384,155.0
2021-05-22,378,210.0
2021-05-23,330,167.0
2021-05-24,322,136.0
2021-05-25,354,203.0
2021-05-26,333,169.0
2021-05-27,433,223.0
2021-05-28,358,162.0
2021-05-29,242,83.0
2021-05-30,256,114.0
2021-05-31,275,155.0
2021-06-01,355,161.0
2021-06-02,339,169.0
2021-06-03,288,118.0
2021-06-04,331,152.0
2021-06-05,365,166.0
2021-06-06,367,199.0
2021-06-07,381,194.0
2021-06-08,355,149.0
2021-06-09,353,191.0
2021-06-10,370,157.0
2021-06-11,343,158.0
2021-06-12,327,171.0
2021-06-13,330,172.0
2021-06-14,329,144.0
2021-06-15,369,174.0
2021-06-16,370,190.0
2021-06-17,388,181.0
2021-06-18,388,177.0
2021-06-19,372,174.0
2021-06-20,323,157.0
2021-06-21,361,171.0
2021-06-22,290,138.0
2021-06-23,353,180.0
2021-06-24,384,176.0
2021-06-25,381,190.0
2021-06-26,375,196.0
2021-06-27,333,162.0
2021-06-28,379,188.0
2021-06-29,350,174.0
2021-06-30,362,159.0
2021-07-01,319,151.0
2021-07-02,333,188.0
2021-07-03,291,135.0
2021-07-04,289,145.0
2021-07-05,322,143.0
2021-07-06,326,153.0
2021-07-07,324,130.0
2021-07-08,306,160.0
2021-07-09,346,180.0
2021-07-10,293,152.0
2021-07-11,263,131.0
2021-07-12,303,130.0
2021-07-13,298,125.0
2021-07-14,331,140.0
2021-07-15,372,181.0
2021-07-16,350,152.0
2021-07-17,339,192.0
2021-07-18,310,189.0
2021-07-19,328,136.0
2021-07-20,286,158.0
2021-07-21,330,142.0
2021-07-22,329,146.0
2021-07-23,324,124.0
2021-07-24,337,209.0
2021-07-25,322,153.0
2021-07-26,359,185.0
2021-07-27,318,146.0
2021-07-28,300,137.0
2021-07-29,319,157.0
2021-07-30,383,173.0
2021-07-31,353,186.0
2021-08-01,303,175.0
2021-08-02,325,171.0
2021-08-03,313,152.0
2021-08-04,291,144.0
2021-08-05,304,110.0
2021-08-06,355,202.0
2021-08-07,334,165.0
2021-08-08,314,149.0
2021-08-09,339,163.0
2021-08-10,331,202.0
2021-08-11,316,125.0
2021-08-12,324,164.0
2021-08-13,358,181.0
2021-08-14,302,143.0
2021-08-15,314,164.0
2021-08-16,301,142.0
2021-08-17,286,170.0
2021-08-18,334,154.0
2021-08-19,286,127.0
2021-08-20,325,147.0
2021-08-21,321,159.0
2021-08-22,257,146.0
2021-08-23,293,146.0
2021-08-24,332,187.0
2021-08-25,336,156.0
2021-08-26,343,163.0
2021-08-27,349,147.0
2021-08-28,303,165.0
2021-08-29,358,209.0
2021-08-30,323,139.0
2021-08-31,310,145.0
2021-09-01,319,142.0
2021-09-02,365,187.0
2021-09-03,353,151.0
2021-09-04,341,196.0
2021-09-05,293,175.0
2021-09-06,299,183.0
2021-09-07,337,182.0
2021-09-08,334,165.0
2021-09-09,294,138.0
2021-09-10,352,176.0
2021-09-11,333,149.0
2021-09-12,321,187.0
2021-09-13,378,157.0
2021-09-14,342,182.0
2021-09-15,356,186.0
2021-09-16,269,122.0
2021-09-17,375,176.0
2021-09-18,319,186.0
2021-09-19,318,171.0
2021-09-20,317,154.0
2021-09-21,312,160.0
2021-09-22,289,136.0
2021-09-23,319,145.0
2021-09-24,383,183.0
2021-09-25,358,170.0
2021-09-26,314,170.0
2021-09-27,325,138.0
2021-09-28,296,147.0
2021-09-29,343,199.0
2021-09-30,344,166.0
2021-10-01,385,188.0
2021-10-02,349,167.0
2021-10-03,328,148.0
2021-10-04,290,139.0
2021-10-05,318,141.0
2021-10-06,270,130.0
2021-10-07,368,167.0
2021-10-08,361,171.0
2021-10-09,268,157.0
2021-10-10,269,153.0
2021-10-11,297,138.0
2021-10-12,321,160.0
2021-10-13,312,133.0
2021-10-14,353,171.0
2021-10-15,381,191.0
2021-10-16,339,184.0
2021-10-17,319,176.0
2021-10-18,318,129.0
2021-10-19,302,165.0
2021-10-20,365,177.0
2021-10-21,372,164.0
2021-10-22,381,208.0
2021-10-23,312,149.0
2021-10-24,236,136.0
2021-10-25,330,152.0
2021-10-26,323,169.0
2021-10-27,323,158.0
2021-10-28,344,170.0
2021-10-29,357,160.0
2021-10-30,352,185.0
2021-10-31,362,193.0
2021-11-01,331,141.0
2021-11-02,276,135.0
2021-11-03,321,155.0
2021-11-04,317,132.0
2021-11-05,386,190.0
2021-11-06,335,178.0
2021-11-07,265,119.0
2021-11-08,329,162.0
2021-11-09,328,163.0
2021-11-10,346,184.0
2021-11-11,293,140.0
2021-11-12,353,202.0
2021-11-13,335,152.0
2021-11-14,269,142.0
2021-11-15,343,160.0
2021-11-16,315,157.0
2021-11-17,317,169.0
2021-11-18,351,187.0
2021-11-19,349,155.0
2021-11-20,305,165.0
2021-11-21,273,107.0
2021-11-22,314,149.0
2021-11-23,340,128.0
2021-11-24,368,188.0
2021-11-25,217,119.0
2021-11-26,261,119.0
2021-11-27,264,124.0
2021-11-28,271,120.0
2021-11-29,323,148.0
2021-11-30,282,116.0
2021-12-01,266,118.0
2021-12-02,319,171.0
2021-12-03,343,149.0
2021-12-04,278,114.0
2021-12-05,255,144.0
2021-12-06,345,177.0
2021-12-07,321,153.0
2021-12-08,287,127.0
2021-12-09,283,144.0
2021-12-10,301,141.0
2021-12-11,307,161.0
2021-12-12,266,139.0
2021-12-13,302,133.0
2021-12-14,322,143.0
2021-12-15,285,143.0
2021-12-16,317,181.0
2021-12-17,305,149.0
2021-12-18,331,151.0
2021-12-19,291,123.0
2021-12-20,292,132.0
2021-12-21,256,94.0
2021-12-22,278,117.0
2021-12-23,302,153.0
2021-12-24,281,130.0
2021-12-25,189,112.0
2021-12-26,186,84.0
2021-12-27,207,89.0
2021-12-28,221,131.0
2021-12-29,192,80.0
2021-12-30,223,117.0
2021-12-31,232,99.0
2022-01-01,283,140.0
2022-01-02,180,77.0
2022-01-03,208,80.0
2022-01-04,255,113.0
2022-01-05,306,152.0
2022-01-06,233,99.0
2022-01-07,296,100.0
2022-01-08,236,96.0
2022-01-09,234,108.0
2022-01-10,265,115.0
2022-01-11,257,110.0
2022-01-12,250,114.0
2022-01-13,268,130.0
2022-01-14,289,130.0
2022-01-15,236,92.0
2022-01-16,266,88.0
2022-01-17,203,71.0
2022-01-18,258,86.0
2022-01-19,255,96.0
2022-01-20,246,117.0
2022-01-21,288,98.0
2022-01-22,267,110.0
2022-01-23,229,105.0
2022-01-24,238,96.0
2022-01-25,235,109.0
2022-01-26,266,115.0
2022-01-27,272,128.0
2022-01-28,283,101.0
2022-01-29,276,62.0
2022-01-30,224,73.0
2022-01-31,312,90.0
2022-02-01,274,104.0
2022-02-02,268,124.0
2022-02-03,248,103.0
2022-02-04,288,128.0
2022-02-05,295,132.0
2022-02-06,270,127.0
2022-02-07,276,124.0
2022-02-08,279,143.0
2022-02-09,272,132.0
2022-02-10,302,139.0
2022-02-11,319,154.0
2022-02-12,237,121.0
2022-02-13,229,111.0
2022-02-14,305,111.0
2022-02-15,289,139.0
2022-02-16,278,113.0
2022-02-17,267,127.0
2022-02-18,279,123.0
2022-02-19,237,110.0
2022-02-20,245,123.0
2022-02-21,194,85.0
2022-02-22,244,121.0
2022-02-23,253,113.0
2022-02-24,223,86.0
2022-02-25,251,86.0
2022-02-26,247,104.0
2022-02-27,244,141.0
2022-02-28,278,109.0
2022-03-01,248,102.0
2022-03-02,246,134.0
2022-03-03,318,137.0
2022-03-04,328,132.0
2022-03-05,259,114.0
2022-03-06,237,119.0
2022-03-07,329,152.0
2022-03-08,259,123.0
2022-03-09,286,125.0
2022-03-10,268,137.0
2022-03-11,329,151.0
2022-03-12,253,110.0
2022-03-13,274,123.0
2022-03-14,311,172.0
2022-03-15,295,143.0
2022-03-16,311,150.0
2022-03-17,279,142.0
2022-03-18,362,190.0
2022-03-19,287,154.0
2022-03-20,259,153.0
2022-03-21,293,171.0
2022-03-22,290,118.0
2022-03-23,273,124.0
2022-03-24,266,133.0
2022-03-25,307,132.0
2022-03-26,288,129.0
2022-03-27,267,119.0
2022-03-28,299,136.0
2022-03-29,272,135.0
2022-03-30,285,116.0
2022-03-31,282,129.0
2022-04-01,290,152.0
2022-04-02,277,132.0
2022-04-03,257,118.0
2022-04-04,289,121.0
2022-04-05,252,106.0
2022-04-06,253,116.0
2022-04-07,283,132.0
2022-04-08,343,174.0
2022-04-09,293,153.0
2022-04-10,285,151.0
2022-04-11,283,121.0
2022-04-12,312,166.0
2022-04-13,296,165.0
2022-04-14,331,168.0
2022-04-15,292,161.0
2022-04-16,282,146.0
2022-04-17,241,134.0
2022-04-18,239,100.0
2022-04-19,256,103.0
2022-04-20,283,152.0
2022-04-21,237,109.0
2022-04-22,276,131.0
2022-04-23,285,126.0
2022-04-24,271,144.0
2022-04-25,256,123.0
2022-04-26,244,116.0
2022-04-27,314,137.0
2022-04-28,348,159.0
2022-04-29,361,180.0
2022-04-30,321,157.0
2022-05-01,278,145.0
2022-05-02,282,146.0
2022-05-03,282,137.0
2022-05-04,251,101.0
2022-05-05,352,153.0
2022-05-06,365,194.0
2022-05-07,293,116.0
2022-05-08,260,114.0
2022-05-09,295,145.0
2022-05-10,296,142.0
2022-05-11,300,137.0
2022-05-12,308,153.0
2022-05-13,332,172.0
2022-05-14,277,136.0
2022-05-15,306,189.0
2022-05-16,298,143.0
2022-05-17,315,181.0
2022-05-18,336,185.0
2022-05-19,321,150.0
2022-05-20,324,163.0
2022-05-21,349,160.0
2022-05-22,319,158.0
2022-05-23,334,162.0
2022-05-24,278,145.0
2022-05-25,304,164.0
2022-05-26,310,136.0
2022-05-27,315,146.0
2022-05-28,293,151.0
2022-05-29,282,157.0
2022-05-30,255,165.0
2022-05-31,354,163.0
2022-06-01,312,148.0
2022-06-02,317,144.0
2022-06-03,320,155.0
2022-06-04,300,177.0
2022-06-05,299,148.0
2022-06-06,311,171.0
2022-06-07,307,155.0
2022-06-08,311,156.0
2022-06-09,317,165.0
2022-06-10,366,196.0
2022-06-11,308,194.0
2022-06-12,275,126.0
2022-06-13,319,166.0
2022-06-14,315,151.0
2022-06-15,361,234.0
2022-06-16,302,125.0
2022-06-17,369,165.0
2022-06-18,317,208.0
2022-06-19,305,200.0
2022-06-20,281,152.0
2022-06-21,317,133.0
2022-06-22,265,147.0
2022-06-23,298,158.0
2022-06-24,355,165.0
2022-06-25,364,165.0
2022-06-26,343,201.0
2022-06-27,303,150.0
2022-06-28,295,179.0
2022-06-29,304,177.0
2022-06-30,322,176.0
2022-07-01,316,167.0
2022-07-02,276,149.0
2022-07-03,250,118.0
2022-07-04,255,157.0
2022-07-05,283,153.0
2022-07-06,290,166.0
2022-07-07,285,169.0
2022-07-08,297,174.0
2022-07-09,259,119.0
2022-07-10,250,115.0
2022-07-11,279,174.0
2022-07-12,267,159.0
2022-07-13,307,200.0
2022-07-14,271,138.0
2022-07-15,312,184.0
2022-07-16,277,168.0
2022-07-17,281,168.0
2022-07-18,303,147.0
2022-07-19,292,176.0
2022-07-20,290,163.0
2022-07-21,297,219.0
2022-07-22,334,163.0
2022-07-23,305,164.0
2022-07-24,265,151.0
2022-07-25,279,142.0
2022-07-26,276,141.0
2022-07-27,287,134.0
2022-07-28,298,162.0
2022-07-29,310,137.0
2022-07-30,306,141.0
2022-07-31,288,163.0
2022-08-01,294,138.0
2022-08-02,293,162.0
2022-08-03,324,192.0
2022-08-04,299,171.0
2022-08-05,323,177.0
2022-08-06,313,167.0
2022-08-07,267,120.0
2022-08-08,318,178.0
2022-08-09,284,156.0
2022-08-10,262,150.0
2022-08-11,287,152.0
2022-08-12,351,194.0
2022-08-13,307,166.0
2022-08-14,305,163.0
2022-08-15,241,137.0
2022-08-16,291,161.0
2022-08-17,261,169.0
2022-08-18,283,161.0
2022-08-19,286,183.0
2022-08-20,310,159.0
2022-08-21,272,145.0
2022-08-22,249,119.0
2022-08-23,273,146.0
2022-08-24,231,92.0
2022-08-25,277,161.0
2022-08-26,297,147.0
2022-08-27,306,159.0
2022-08-28,284,170.0
2022-08-29,259,145.0
2022-08-30,283,165.0
2022-08-31,293,175.0
2022-09-01,302,142.0
2022-09-02,289,157.0
2022-09-03,299,187.0
2022-09-04,251,141.0
2022-09-05,254,131.0
2022-09-06,339,185.0
2022-09-07,261,113.0
2022-09-08,301,154.0
2022-09-09,364,180.0
2022-09-10,272,153.0
2022-09-11,260,154.0
2022-09-12,314,144.0
2022-09-13,326,145.0
2022-09-14,308,174.0
2022-09-15,333,160.0
2022-09-16,350,188.0
2022-09-17,262,146.0
2022-09-18,295,155.0
2022-09-19,294,135.0
2022-09-20,288,131.0
2022-09-21,335,169.0
2022-09-22,279,129.0
2022-09-23,322,169.0
2022-09-24,287,123.0
2022-09-25,284,156.0
2022-09-26,260,142.0
2022-09-27,228,106.0
2022-09-28,284,150.0
2022-09-29,315,183.0
2022-09-30,328,163.0
2022-10-01,328,169.0
2022-10-02,246,121.0
2022-10-03,324,130.0
2022-10-04,270,139.0
2022-10-05,244,154.0
2022-10-06,336,194.0
2022-10-07,323,166.0
2022-10-08,305,170.0
2022-10-09,243,102.0
2022-10-10,216,105.0
2022-10-11,278,137.0
2022-10-12,315,155.0
2022-10-13,304,162.0
2022-10-14,347,200.0
2022-10-15,275,140.0
2022-10-16,248,132.0
2022-10-17,263,140.0
2022-10-18,250,127.0
2022-10-19,286,159.0
2022-10-20,299,146.0
2022-10-21,335,152.0
2022-10-22,326,156.0
2022-10-23,241,103.0
2022-10-24,296,169.0
2022-10-25,295,164.0
2022-10-26,266,128.0
2022-10-27,315,155.0
2022-10-28,302,157.0
2022-10-29,308,133.0
2022-10-30,290,134.0
2022-10-31,286,135.0
2022-11-01,279,149.0
2022-11-02,322,198.0
2022-11-03,318,174.0
2022-11-04,287,160.0
2022-11-05,294,176.0
2022-11-06,232,141.0
2022-11-07,280,168.0
2022-11-08,231,117.0
2022-11-09,259,126.0
2022-11-10,266,142.0
2022-11-11,310,148.0
2022-11-12,270,151.0
2022-11-13,237,117.0
2022-11-14,264,120.0
2022-11-15,298,143.0
2022-11-16,303,147.0
2022-11-17,290,122.0
2022-11-18,285,139.0
2022-11-19,319,157.0
2022-11-20,249,105.0
2022-11-21,306,152.0
2022-11-22,306,127.0
2022-11-23,297,166.0
2022-11-24,191,81.0
2022-11-25,233,116.0
2022-11-26,247,155.0
2022-11-27,238,127.0
2022-11-28,254,130.0
2022-11-29,240,109.0
2022-11-30,279,144.0
2022-12-01,291,138.0
2022-12-02,298,149.0
2022-12-03,280,130.0
2022-12-04,255,124.0
2022-12-05,269,125.0
2022-12-06,318,177.0
2022-12-07,298,168.0
2022-12-08,286,126.0
2022-12-09,305,169.0
2022-12-10,253,153.0
2022-12-11,234,129.0
2022-12-12,282,141.0
2022-12-13,302,147.0
2022-12-14,261,118.0
2022-12-15,335,193.0
2022-12-16,373,197.0
2022-12-17,278,135.0
2022-12-18,241,120.0
2022-12-19,277,144.0
2022-12-20,266,134.0
2022-12-21,268,138.0
2022-12-22,290,164.0
2022-12-23,311,169.0
2022-12-24,267,113.0
2022-12-25,181,71.0
2022-12-26,189,91.0
2022-12-27,213,89.0
2022-12-28,221,118.0
2022-12-29,203,129.0
2022-12-30,299,133.0
2022-12-31,249,145.0
2023-01-01,275,138.0
2023-01-02,206,121.0
2023-01-03,225,103.0
2023-01-04,251,112.0
2023-01-05,235,132.0
2023-01-06,234,132.0
2023-01-07,181,84.0
2023-01-08,188,85.0
2023-01-09,242,113.0
2023-01-10,252,134.0
2023-01-11,216,96.0
2023-01-12,280,142.0
2023-01-13,299,164.0
2023-01-14,248,98.0
2023-01-15,193,115.0
2023-01-16,217,115.0
2023-01-17,256,105.0
2023-01-18,258,150.0
2023-01-19,298,151.0
2023-01-20,235,111.0
2023-01-21,229,122.0
2023-01-22,243,142.0
2023-01-23,254,156.0
2023-01-24,235,114.0
2023-01-25,256,132.0
2023-01-26,256,109.0
2023-01-27,235,108.0
2023-01-28,260,110.0
2023-01-29,215,96.0
2023-01-30,232,116.0
2023-01-31,261,121.0
2023-02-01,256,124.0
2023-02-02,263,146.0
2023-02-03,307,142.0
2023-02-04,222,107.0
2023-02-05,207,108.0
2023-02-06,255,128.0
2023-02-07,258,120.0
2023-02-08,237,145.0
2023-02-09,238,101.0
2023-02-10,297,177.0
2023-02-11,261,120.0
2023-02-12,209,102.0
2023-02-13,264,156.0
2023-02-14,259,138.0
2023-02-15,264,140.0
2023-02-16,262,137.0
2023-02-17,276,151.0
2023-02-18,252,109.0
2023-02-19,241,138.0
2023-02-20,186,108.0
2023-02-21,226,146.0
2023-02-22,214,105.0
2023-02-23,216,118.0
2023-02-24,269,120.0
2023-02-25,239,111.0
2023-02-26,232,119.0
2023-02-27,246,120.0
2023-02-28,228,101.0
2023-03-01,311,167.0
2023-03-02,247,117.0
2023-03-03,282,143.0
2023-03-04,270,137.0
2023-03-05,264,147.0
2023-03-06,257,148.0
2023-03-07,273,141.0
2023-03-08,236,107.0
2023-03-09,297,155.0
2023-03-10,292,152.0
2023-03-11,245,131.0
2023-03-12,213,121.0
2023-03-13,317,180.0
2023-03-14,268,139.0
2023-03-15,284,171.0
2023-03-16,252,140.0
2023-03-17,282,190.0
2023-03-18,233,103.0
2023-03-19,248,118.0
2023-03-20,287,145.0
2023-03-21,248,125.0
2023-03-22,221,112.0
2023-03-23,261,150.0
2023-03-24,247,136.0
2023-03-25,226,124.0
2023-03-26,284,157.0
2023-03-27,265,125.0
2023-03-28,246,126.0
2023-03-29,274,117.0
2023-03-30,293,137.0
2023-03-31,256,144.0
2023-04-01,278,157.0
2023-04-02,246,142.0
2023-04-03,260,150.0
2023-04-04,305,182.0
2023-04-05,276,167.0
2023-04-06,226,121.0
2023-04-07,210,150.0
2023-04-08,224,128.0
2023-04-09,210,111.0
2023-04-10,218,112.0
2023-04-11,209,123.0
2023-04-12,234,132.0
2023-04-13,237,132.0
2023-04-14,287,180.0
2023-04-15,242,119.0
2023-04-16,222,120.0
2023-04-17,255,148.0
2023-04-18,237,107.0
2023-04-19,273,135.0
2023-04-20,287,161.0
2023-04-21,312,175.0
2023-04-22,258,144.0
2023-04-23,269,141.0
2023-04-24,302,160.0
2023-04-25,257,136.0
2023-04-26,285,163.0
2023-04-27,237,144.0
2023-04-28,305,171.0
2023-04-29,327,171.0
2023-04-30,284,129.0
2023-05-01,261,131.0
2023-05-02,244,131.0
2023-05-03,262,143.0
2023-05-04,287,134.0
2023-05-05,301,158.0
2023-05-06,346,201.0
2023-05-07,292,174.0
2023-05-08,300,158.0
2023-05-09,298,152.0
2023-05-10,267,157.0
2023-05-11,289,167.0
2023-05-12,370,204.0
2023-05-13,298,172.0
2023-05-14,290,154.0
2023-05-15,265,156.0
2023-05-16,286,169.0
2023-05-17,330,193.0
2023-05-18,320,196.0
2023-05-19,313,167.0
2023-05-20,300,177.0
2023-05-21,284,152.0
2023-05-22,286,147.0
2023-05-23,270,146.0
2023-05-24,274,178.0
2023-05-25,296,148.0
2023-05-26,296,154.0
2023-05-27,300,165.0
2023-05-28,267,193.0
2023-05-29,250,147.0
2023-05-30,286,141.0
2023-05-31,266,139.0
2023-06-01,335,206.0
2023-06-02,312,165.0
2023-06-03,216,112.0
2023-06-04,256,131.0
2023-06-05,253,120.0
2023-06-06,268,163.0
2023-06-07,259,127.0
2023-06-08,233,121.0
2023-06-09,287,160.0
2023-06-10,291,174.0
2023-06-11,251,150.0
2023-06-12,289,154.0
2023-06-13,274,139.0
2023-06-14,289,182.0
2023-06-15,284,188.0
2023-06-16,310,170.0
2023-06-17,270,152.0
2023-06-18,315,170.0
2023-06-19,261,139.0
2023-06-20,280,184.0
2023-06-21,268,155.0
2023-06-22,231,121.0
2023-06-23,255,135.0
2023-06-24,285,183.0
2023-06-25,288,155.0
2023-06-26,289,150.0
2023-06-27,272,145.0
2023-06-28,241,145.0
2023-06-29,263,135.0
2023-06-30,266,168.0
2023-07-01,230,161.0
2023-07-02,245,132.0
2023-07-03,274,150.0
2023-07-04,229,145.0
2023-07-05,278,190.0
2023-07-06,263,163.0
2023-07-07,269,158.0
2023-07-08,245,143.0
2023-07-09,242,160.0
2023-07-10,264,169.0
2023-07-11,276,191.0
2023-07-12,281,156.0
2023-07-13,283,165.0
2023-07-14,272,185.0
2023-07-15,251,140.0
2023-07-16,284,156.0
2023-07-17,311,185.0
2023-07-18,246,153.0
2023-07-19,228,153.0
2023-07-20,283,164.0
2023-07-21,323,221.0
2023-07-22,282,178.0
2023-07-23,249,156.0
2023-07-24,249,173.0
2023-07-25,301,165.0
2023-07-26,269,169.0
2023-07-27,242,156.0
2023-07-28,287,169.0
2023-07-29,270,175.0
2023-07-30,256,199.0
2023-07-31,261,159.0
2023-08-01,280,165.0
2023-08-02,255,141.0
2023-08-03,261,153.0
2023-08-04,272,165.0
2023-08-05,261,142.0
2023-08-06,268,140.0
2023-08-07,245,144.0
2023-08-08,240,141.0
2023-08-09,261,144.0
2023-08-10,291,192.0
2023-08-11,275,155.0
2023-08-12,301,205.0
2023-08-13,273,161.0
2023-08-14,270,171.0
2023-08-15,254,166.0
2023-08-16,261,142.0
2023-08-17,202,126.0
2023-08-18,296,202.0
2023-08-19,273,199.0
2023-08-20,261,143.0
2023-08-21,254,147.0
2023-08-22,231,147.0
2023-08-23,222,142.0
2023-08-24,236,120.0
2023-08-25,244,135.0
2023-08-26,253,193.0
2023-08-27,249,127.0
2023-08-28,233,129.0
2023-08-29,223,135.0
2023-08-30,258,144.0
2023-08-31,311,184.0
2023-09-01,289,180.0
2023-09-02,283,175.0
2023-09-03,259,170.0
2023-09-04,265,159.0
2023-09-05,285,180.0
2023-09-06,292,169.0
2023-09-07,306,164.0
2023-09-08,260,123.0
2023-09-09,269,153.0
2023-09-10,242,141.0
2023-09-11,294,145.0
2023-09-12,280,153.0
2023-09-13,260,144.0
2023-09-14,305,160.0
2023-09-15,273,159.0
2023-09-16,289,161.0
2023-09-17,213,115.0
2023-09-18,280,147.0
2023-09-19,285,173.0
2023-09-20,286,183.0
2023-09-21,284,159.0
2023-09-22,284,176.0
2023-09-23,257,128.0
2023-09-24,279,163.0
2023-09-25,236,124.0
2023-09-26,272,181.0
2023-09-27,294,190.0
2023-09-28,306,179.0
2023-09-29,318,184.0
2023-09-30,248,132.0
2023-10-01,245,156.0
2023-10-02,276,154.0
2023-10-03,313,191.0
2023-10-04,284,184.0
2023-10-05,290,180.0
2023-10-06,307,157.0
2023-10-07,270,160.0
2023-10-08,225,120.0
2023-10-09,195,120.0
2023-10-10,282,156.0
2023-10-11,281,171.0
2023-10-12,274,166.0
2023-10-13,311,193.0
2023-10-14,282,170.0
2023-10-15,285,166.0
2023-10-16,292,141.0
2023-10-17,273,167.0
2023-10-18,252,138.0
2023-10-19,315,158.0
2023-10-20,340,203.0
2023-10-21,285,168.0
2023-10-22,263,188.0
2023-10-23,283,167.0
2023-10-24,262,132.0
2023-10-25,292,169.0
2023-10-26,299,177.0
2023-10-27,280,170.0
2023-10-28,355,213.0
2023-10-29,248,135.0
2023-10-30,283,154.0
2023-10-31,274,147.0
2023-11-01,257,152.0
2023-11-02,232,122.0
2023-11-03,296,177.0
2023-11-04,239,156.0
2023-11-05,238,137.0
2023-11-06,278,169.0
2023-11-07,238,131.0
2023-11-08,267,168.0
2023-11-09,242,140.0
2023-11-10,217,113.0
2023-11-11,297,156.0
2023-11-12,233,118.0
2023-11-13,306,187.0
2023-11-14,266,167.0
2023-11-15,273,158.0
2023-11-16,281,162.0
2023-11-17,327,164.0
2023-11-18,282,147.0
2023-11-19,276,186.0
2023-11-20,316,149.0
2023-11-21,360,221.0
2023-11-22,295,184.0
2023-11-23,197,113.0
2023-11-24,222,123.0
2023-11-25,211,120.0
2023-11-26,209,112.0
2023-11-27,265,138.0
2023-11-28,229,113.0
2023-11-29,239,146.0
2023-11-30,271,151.0
2023-12-01,330,166.0
2023-12-02,261,143.0
2023-12-03,260,147.0
2023-12-04,271,142.0
2023-12-05,260,128.0
2023-12-06,222,117.0
2023-12-07,269,132.0
2023-12-08,276,142.0
2023-12-09,273,198.0
2023-12-10,216,147.0
2023-12-11,295,173.0
2023-12-12,313,173.0
2023-12-13,264,133.0
2023-12-14,279,153.0
2023-12-15,309,171.0
2023-12-16,239,146.0
2023-12-17,239,132.0
2023-12-18,297,176.0
2023-12-19,271,158.0
2023-12-20,283,178.0
2023-12-21,284,146.0
2023-12-22,323,161.0
2023-12-23,218,124.0
2023-12-24,216,118.0
2023-12-25,155,102.0
2023-12-26,188,104.0
2023-12-27,234,142.0
2023-12-28,272,187.0
2023-12-29,263,155.0
2023-12-30,228,118.0
2023-12-31,186,95.0
2024-01-01,247,162.0
2024-01-02,257,120.0
2024-01-03,239,148.0
2024-01-04,220,121.0
2024-01-05,252,103.0
2024-01-06,234,129.0
2024-01-07,182,98.0
2024-01-08,237,142.0
2024-01-09,279,156.0
2024-01-10,231,111.0
2024-01-11,290,165.0
2024-01-12,299,177.0
2024-01-13,256,134.0
2024-01-14,219,114.0
2024-01-15,198,123.0
2024-01-16,276,118.0
2024-01-17,255,165.0
2024-01-18,226,116.0
2024-01-19,252,136.0
2024-01-20,210,128.0
2024-01-21,233,117.0
2024-01-22,244,135.0
2024-01-23,225,104.0
2024-01-24,260,143.0
2024-01-25,252,130.0
2024-01-26,267,179.0
2024-01-27,243,116.0
2024-01-28,251,144.0
2024-01-29,257,123.0
2024-01-30,205,107.0
2024-01-31,245,127.0
2024-02-01,221,128.0
2024-02-02,255,160.0
2024-02-03,242,158.0
2024-02-04,242,130.0
2024-02-05,258,155.0
2024-02-06,253,153.0
2024-02-07,248,129.0
2024-02-08,245,134.0
2024-02-09,290,173.0
2024-02-10,196,103.0
2024-02-11,188,116.0
2024-02-12,248,160.0
2024-02-13,182,92.0
2024-02-14,291,187.0
2024-02-15,244,139.0
2024-02-16,282,146.0
2024-02-17,252,144.0
2024-02-18,213,133.0
2024-02-19,174,102.0
2024-02-20,231,151.0
2024-02-21,213,122.0
2024-02-22,236,120.0
2024-02-23,219,107.0
2024-02-24,212,109.0
2024-02-25,237,165.0
2024-02-26,238,129.0
2024-02-27,274,173.0
2024-02-28,204,119.0
2024-02-29,253,141.0
2024-03-01,309,163.0
2024-03-02,235,127.0
2024-03-03,228,131.0
2024-03-04,252,140.0
2024-03-05,261,138.0
2024-03-06,282,143.0
2024-03-07,224,120.0
2024-03-08,312,178.0
2024-03-09,271,143.0
2024-03-10,228,112.0
2024-03-11,261,118.0
2024-03-12,268,133.0
2024-03-13,248,140.0
2024-03-14,277,151.0
2024-03-15,276,172.0
2024-03-16,261,136.0
2024-03-17,250,151.0
2024-03-18,258,143.0
2024-03-19,201,122.0
2024-03-20,246,130.0
2024-03-21,248,132.0
2024-03-22,242,143.0
